# time,IL6_macrophage
5.800000000000000000e+01,1.000000000000227596e+00
5.810000000000000142e+01,1.000000000000238032e+00
5.820000000000000284e+01,1.000000000000246247e+00
5.830000000000000426e+01,1.000000000000251799e+00
5.840000000000000568e+01,1.000000000000254241e+00
5.850000000000000000e+01,1.000000000000253353e+00
5.860000000000000142e+01,1.000000000000248246e+00
5.870000000000000284e+01,1.000000000000239142e+00
5.880000000000000426e+01,1.000000000000224931e+00
5.890000000000000568e+01,1.000000000000206724e+00
5.900000000000000000e+01,1.000000000000185851e+00
5.910000000000000142e+01,1.000000000000162537e+00
5.920000000000000284e+01,1.000000000000137002e+00
5.930000000000000426e+01,1.000000000000109468e+00
5.940000000000000568e+01,1.000000000000080380e+00
5.950000000000000000e+01,1.000000000000049960e+00
5.960000000000000142e+01,1.000000000000018430e+00
5.970000000000000284e+01,9.999999999999865663e-01
5.980000000000000426e+01,9.999999999999547029e-01
5.990000000000000568e+01,9.999999999999231726e-01
